time,lat,lon,elevation,accuracy,bearing,speed
2015-08-27T11:18:32Z,51.652472,14.242469,132.000000,4.000000,197.100006,26.750000
2015-08-27T11:18:33Z,51.652230,14.242349,131.399994,4.000000,197.000000,27.750000
2015-08-27T11:18:34Z,51.651996,14.242213,131.300003,4.000000,199.100006,27.250000
2015-08-27T11:18:35Z,51.651782,14.242079,132.300003,4.000000,200.699997,26.000000
2015-08-27T11:18:36Z,51.651565,14.241941,131.399994,4.000000,200.899994,26.500000
2015-08-27T11:18:37Z,51.651345,14.241799,131.199997,4.000000,201.600006,26.750000
2015-08-27T11:18:38Z,51.651118,14.241652,130.699997,4.000000,201.699997,26.750000
2015-08-27T11:18:39Z,51.650886,14.241505,130.000000,4.000000,201.199997,27.000000
2015-08-27T11:18:40Z,51.650668,14.241356,130.699997,4.000000,202.199997,26.250000
2015-08-27T11:18:41Z,51.650449,14.241207,131.100006,4.000000,202.100006,26.500000
2015-08-27T11:18:42Z,51.650227,14.241065,130.600006,4.000000,202.100006,26.500000
2015-08-27T11:18:43Z,51.650006,14.240919,130.399994,4.000000,202.500000,26.500000
2015-08-27T11:18:44Z,51.649786,14.240774,130.800003,3.000000,202.000000,26.500000
2015-08-27T11:18:45Z,51.649569,14.240634,131.100006,4.000000,201.699997,26.500000
2015-08-27T11:18:46Z,51.649349,14.240492,131.100006,4.000000,201.899994,26.250000
2015-08-27T11:18:47Z,51.649129,14.240342,130.699997,4.000000,201.899994,26.500000
2015-08-27T11:18:48Z,51.648909,14.240191,130.600006,4.000000,202.199997,26.750000
2015-08-27T11:18:49Z,51.648677,14.240050,130.600006,4.000000,201.699997,27.000000
2015-08-27T11:18:50Z,51.648451,14.239901,130.800003,4.000000,202.100006,26.750000
2015-08-27T11:18:51Z,51.648229,14.239753,130.500000,4.000000,202.000000,27.000000
2015-08-27T11:18:52Z,51.648003,14.239600,130.600006,4.000000,201.800003,27.250000
2015-08-27T11:18:53Z,51.647776,14.239450,130.699997,4.000000,202.100006,27.000000
2015-08-27T11:18:54Z,51.647549,14.239308,131.600006,4.000000,202.199997,27.000000
2015-08-27T11:18:55Z,51.647328,14.239162,131.399994,4.000000,201.800003,27.000000
2015-08-27T11:18:56Z,51.647098,14.239024,131.199997,4.000000,201.600006,27.250000
2015-08-27T11:18:57Z,51.646878,14.238874,130.899994,4.000000,201.899994,27.000000
2015-08-27T11:18:58Z,51.646647,14.238722,131.300003,4.000000,201.899994,27.250000
2015-08-27T11:18:59Z,51.646424,14.238578,131.199997,9.000000,201.399994,26.750000
2015-08-27T11:19:00Z,51.646200,14.238431,131.300003,10.000000,202.000000,27.000000
2015-08-27T11:19:01Z,51.645974,14.238287,131.500000,10.000000,201.899994,26.750000
2015-08-27T11:19:02Z,51.645749,14.238142,131.899994,10.000000,202.100006,26.750000
2015-08-27T11:19:03Z,51.645535,14.238000,131.699997,10.000000,202.500000,26.500000
2015-08-27T11:19:04Z,51.645309,14.237862,131.800003,9.000000,201.800003,26.750000
2015-08-27T11:19:05Z,51.645090,14.237722,132.500000,9.000000,201.600006,26.500000
2015-08-27T11:19:06Z,51.644872,14.237582,132.199997,9.000000,201.600006,26.500000
2015-08-27T11:19:07Z,51.644656,14.237437,132.199997,10.000000,202.300003,26.250000
2015-08-27T11:19:08Z,51.644438,14.237294,132.100006,10.000000,202.100006,26.250000
2015-08-27T11:19:09Z,51.644214,14.237153,131.500000,10.000000,202.100006,26.500000
2015-08-27T11:19:10Z,51.643989,14.237008,131.000000,10.000000,202.199997,26.500000
2015-08-27T11:19:11Z,51.643766,14.236861,130.699997,11.000000,202.500000,26.750000
2015-08-27T11:19:12Z,51.643550,14.236698,130.300003,11.000000,203.600006,26.750000
2015-08-27T11:19:13Z,51.643329,14.236540,129.699997,11.000000,204.199997,26.750000
2015-08-27T11:19:14Z,51.643107,14.236375,129.600006,11.000000,204.600006,27.000000
2015-08-27T11:19:15Z,51.642891,14.236206,129.699997,11.000000,205.500000,26.750000
2015-08-27T11:19:16Z,51.642683,14.236029,129.699997,10.000000,206.199997,26.750000
2015-08-27T11:19:17Z,51.642470,14.235850,129.300003,10.000000,207.000000,27.000000
2015-08-27T11:19:18Z,51.642259,14.235668,129.100006,10.000000,207.500000,26.750000
2015-08-27T11:19:19Z,51.642051,14.235486,129.199997,10.000000,207.600006,26.500000
2015-08-27T11:19:20Z,51.641840,14.235307,129.300003,11.000000,207.800003,26.500000
2015-08-27T11:19:21Z,51.641677,14.235077,129.300003,10.000000,211.600006,25.500000
2015-08-27T11:19:22Z,51.641481,14.234875,129.199997,10.000000,212.100006,25.750000
2015-08-27T11:19:23Z,51.641279,14.234648,129.300003,10.000000,213.699997,26.750000
2015-08-27T11:19:24Z,51.641086,14.234428,129.199997,10.000000,214.000000,26.750000
2015-08-27T11:19:25Z,51.640890,14.234187,129.699997,10.000000,216.000000,27.250000
2015-08-27T11:19:26Z,51.640681,14.233936,129.600006,10.000000,216.899994,28.250000
2015-08-27T11:19:27Z,51.640487,14.233662,129.300003,10.000000,219.199997,28.750000
2015-08-27T11:19:28Z,51.640307,14.233388,129.399994,10.000000,222.000000,28.250000
2015-08-27T11:19:29Z,51.640111,14.233114,130.199997,10.000000,222.100006,28.250000
2015-08-27T11:19:30Z,51.639927,14.232822,130.500000,11.000000,222.699997,28.500000
2015-08-27T11:19:31Z,51.639732,14.232507,130.600006,11.000000,224.100006,29.500000
2015-08-27T11:19:32Z,51.639539,14.232192,130.699997,11.000000,224.600006,29.750000
2015-08-27T11:19:33Z,51.639368,14.231888,130.600006,12.000000,225.399994,29.500000
2015-08-27T11:19:34Z,51.639189,14.231586,130.699997,12.000000,225.600006,29.500000
2015-08-27T11:19:35Z,51.639053,14.231218,131.300003,11.000000,230.399994,29.250000
2015-08-27T11:19:36Z,51.638868,14.230830,131.899994,11.000000,231.399994,30.500000
2015-08-27T11:19:37Z,51.638673,14.230450,132.100006,11.000000,231.600006,31.250000
2015-08-27T11:19:38Z,51.638494,14.230050,132.300003,11.000000,232.399994,31.750000
2015-08-27T11:19:39Z,51.638376,14.229646,132.300003,11.000000,236.800003,31.500000
2015-08-27T11:19:40Z,51.638245,14.229261,132.399994,11.000000,238.000000,31.000000
2015-08-27T11:19:41Z,51.638110,14.228864,132.500000,11.000000,238.699997,31.250000
2015-08-27T11:19:42Z,51.637966,14.228475,132.699997,10.000000,240.600006,30.750000
2015-08-27T11:19:43Z,51.637844,14.228081,133.300003,10.000000,241.899994,30.500000
2015-08-27T11:19:44Z,51.637715,14.227689,133.399994,10.000000,243.199997,30.750000
2015-08-27T11:19:45Z,51.637594,14.227292,133.600006,10.000000,243.500000,30.500000
2015-08-27T11:19:46Z,51.637471,14.226902,133.899994,11.000000,243.600006,30.500000
2015-08-27T11:19:47Z,51.637356,14.226508,134.199997,11.000000,244.600006,30.750000
2015-08-27T11:19:48Z,51.637266,14.226086,133.300003,11.000000,245.699997,30.750000
2015-08-27T11:19:49Z,51.637171,14.225693,132.399994,12.000000,246.600006,30.500000
2015-08-27T11:19:50Z,51.637073,14.225283,132.199997,12.000000,247.199997,30.500000
2015-08-27T11:19:51Z,51.636972,14.224859,132.500000,12.000000,248.000000,31.000000
2015-08-27T11:19:52Z,51.637036,14.224491,133.000000,10.000000,256.100006,29.250000
2015-08-27T11:19:53Z,51.636983,14.224074,133.300003,10.000000,256.299988,29.250000
2015-08-27T11:19:54Z,51.636936,14.223661,132.699997,10.000000,258.500000,29.000000
2015-08-27T11:19:55Z,51.636882,14.223248,132.399994,11.000000,258.700012,29.250000
2015-08-27T11:19:56Z,51.636844,14.222831,132.199997,11.000000,259.500000,29.000000
2015-08-27T11:19:57Z,51.636802,14.222418,132.300003,11.000000,259.700012,29.000000
2015-08-27T11:19:58Z,51.636756,14.221998,132.000000,12.000000,260.000000,29.250000
2015-08-27T11:19:59Z,51.636720,14.221595,132.300003,12.000000,260.500000,29.000000
2015-08-27T11:20:00Z,51.636711,14.221181,133.100006,13.000000,261.799988,29.000000
2015-08-27T11:20:01Z,51.636675,14.220812,133.500000,13.000000,261.799988,28.500000
2015-08-27T11:20:02Z,51.636671,14.220439,134.100006,14.000000,263.000000,28.000000
2015-08-27T11:20:03Z,51.636687,14.220010,134.399994,14.000000,264.799988,28.500000
2015-08-27T11:20:04Z,51.636709,14.219590,135.199997,14.000000,266.399994,28.500000
2015-08-27T11:20:05Z,51.636784,14.219119,135.100006,13.000000,270.899994,29.750000
2015-08-27T11:20:06Z,51.636802,14.218665,135.100006,13.000000,271.600006,29.750000
2015-08-27T11:20:07Z,51.636851,14.218228,134.899994,13.000000,273.299988,30.000000
2015-08-27T11:20:08Z,51.636896,14.217795,135.300003,13.000000,274.600006,30.000000
2015-08-27T11:20:09Z,51.636944,14.217373,135.399994,13.000000,275.200012,30.000000
2015-08-27T11:20:10Z,51.636986,14.216930,135.100006,13.000000,276.200012,30.250000
2015-08-27T11:20:11Z,51.636996,14.216493,134.800003,13.000000,275.899994,30.250000
2015-08-27T11:20:12Z,51.637060,14.216076,134.899994,13.000000,276.899994,30.250000
2015-08-27T11:20:13Z,51.637120,14.215645,134.500000,13.000000,277.700012,30.250000
2015-08-27T11:20:14Z,51.637204,14.215231,134.800003,13.000000,279.100006,30.000000
2015-08-27T11:20:15Z,51.637339,14.214829,135.100006,12.000000,283.000000,30.250000
2015-08-27T11:20:16Z,51.637383,14.214392,135.000000,11.000000,285.100006,30.250000
2015-08-27T11:20:17Z,51.637442,14.213979,135.100006,11.000000,286.200012,30.250000
2015-08-27T11:20:18Z,51.637524,14.213572,134.500000,10.000000,287.799988,29.750000
2015-08-27T11:20:19Z,51.637598,14.213157,135.600006,9.000000,288.200012,29.750000
2015-08-27T11:20:20Z,51.637679,14.212752,136.100006,10.000000,288.500000,29.750000
2015-08-27T11:20:21Z,51.637771,14.212347,135.500000,9.000000,288.700012,29.750000
2015-08-27T11:20:22Z,51.637863,14.211953,135.100006,10.000000,289.100006,29.500000
2015-08-27T11:20:23Z,51.637954,14.211550,134.800003,10.000000,289.299988,29.750000
2015-08-27T11:20:24Z,51.638044,14.211145,135.000000,10.000000,289.200012,29.750000
2015-08-27T11:20:25Z,51.638128,14.210747,135.800003,9.000000,289.100006,29.500000
2015-08-27T11:20:26Z,51.638211,14.210348,137.100006,3.000000,289.100006,29.500000
2015-08-27T11:20:27Z,51.638299,14.209946,137.399994,3.000000,288.700012,29.500000
2015-08-27T11:20:28Z,51.638380,14.209542,136.600006,4.000000,288.299988,29.250000
2015-08-27T11:20:29Z,51.638461,14.209141,137.199997,4.000000,287.700012,29.250000
2015-08-27T11:20:30Z,51.638544,14.208738,137.300003,4.000000,287.200012,29.250000
2015-08-27T11:20:31Z,51.638622,14.208336,137.300003,4.000000,286.899994,29.000000
2015-08-27T11:20:32Z,51.638690,14.207930,138.199997,3.000000,285.200012,29.000000
2015-08-27T11:20:33Z,51.638754,14.207525,138.800003,4.000000,284.399994,29.000000
2015-08-27T11:20:34Z,51.638809,14.207123,138.500000,4.000000,283.100006,28.750000
2015-08-27T11:20:35Z,51.638865,14.206714,138.699997,4.000000,282.399994,28.500000
2015-08-27T11:20:36Z,51.638914,14.206310,138.899994,5.000000,281.600006,28.500000
2015-08-27T11:20:37Z,51.638954,14.205904,139.199997,5.000000,279.799988,28.500000
2015-08-27T11:20:38Z,51.638965,14.205499,140.100006,4.000000,276.100006,28.000000
2015-08-27T11:20:39Z,51.638991,14.205100,140.399994,5.000000,275.600006,28.000000
2015-08-27T11:20:40Z,51.639014,14.204694,140.399994,5.000000,275.000000,27.750000
2015-08-27T11:20:41Z,51.639027,14.204300,139.800003,5.000000,274.000000,27.500000
2015-08-27T11:20:42Z,51.639009,14.203924,140.000000,5.000000,270.799988,26.500000
2015-08-27T11:20:43Z,51.638968,14.203509,139.800003,5.000000,266.899994,27.000000
2015-08-27T11:20:44Z,51.638949,14.203126,139.800003,5.000000,266.399994,26.750000
2015-08-27T11:20:45Z,51.638926,14.202735,140.100006,6.000000,265.799988,26.750000
2015-08-27T11:20:46Z,51.638827,14.202306,139.800003,4.000000,258.600006,27.750000
2015-08-27T11:20:47Z,51.638785,14.201924,139.300003,5.000000,258.299988,27.750000
2015-08-27T11:20:48Z,51.638697,14.201542,140.100006,4.000000,253.600006,27.750000
2015-08-27T11:20:49Z,51.638619,14.201165,138.800003,4.000000,251.800003,27.750000
2015-08-27T11:20:50Z,51.638528,14.200795,138.100006,5.000000,249.899994,27.500000
2015-08-27T11:20:51Z,51.638450,14.200446,137.899994,5.000000,249.800003,27.250000
2015-08-27T11:20:52Z,51.638305,14.200078,137.399994,4.000000,244.300003,28.000000
2015-08-27T11:20:53Z,51.638192,14.199732,136.800003,4.000000,242.800003,27.750000
2015-08-27T11:20:54Z,51.638073,14.199389,136.399994,4.000000,241.899994,27.750000
2015-08-27T11:20:55Z,51.637957,14.199036,135.899994,5.000000,241.800003,27.500000
2015-08-27T11:20:56Z,51.637837,14.198711,135.899994,5.000000,240.899994,27.000000
2015-08-27T11:20:57Z,51.637688,14.198379,135.500000,5.000000,237.600006,27.000000
2015-08-27T11:20:58Z,51.637531,14.198066,134.699997,5.000000,235.699997,26.750000
2015-08-27T11:20:59Z,51.637296,14.197779,134.600006,4.000000,229.000000,28.000000
2015-08-27T11:21:00Z,51.637130,14.197478,134.699997,5.000000,228.899994,28.000000
2015-08-27T11:21:01Z,51.636963,14.197218,134.199997,5.000000,226.500000,27.000000
2015-08-27T11:21:02Z,51.636772,14.196972,134.800003,4.000000,222.300003,27.000000
2015-08-27T11:21:03Z,51.636594,14.196725,133.800003,4.000000,220.399994,26.750000
2015-08-27T11:21:04Z,51.636392,14.196497,134.800003,4.000000,217.600006,26.750000
2015-08-27T11:21:05Z,51.636204,14.196279,134.800003,4.000000,215.800003,26.000000
2015-08-27T11:21:06Z,51.636012,14.196063,135.500000,4.000000,215.399994,25.250000
2015-08-27T11:21:07Z,51.635823,14.195851,135.600006,4.000000,214.300003,25.000000
2015-08-27T11:21:08Z,51.635630,14.195658,135.300003,4.000000,213.399994,25.250000
2015-08-27T11:21:09Z,51.635441,14.195458,135.399994,4.000000,213.699997,25.000000
2015-08-27T11:21:10Z,51.635249,14.195255,136.000000,4.000000,214.399994,25.500000
2015-08-27T11:21:11Z,51.635068,14.195040,136.199997,4.000000,215.500000,25.250000
2015-08-27T11:21:12Z,51.634886,14.194817,135.800003,5.000000,215.699997,25.500000
2015-08-27T11:21:13Z,51.634700,14.194591,135.699997,5.000000,216.100006,25.500000
2015-08-27T11:21:14Z,51.634512,14.194352,135.699997,5.000000,216.800003,25.750000
2015-08-27T11:21:15Z,51.634364,14.194093,135.800003,4.000000,221.100006,25.250000
2015-08-27T11:21:16Z,51.634199,14.193839,136.000000,5.000000,222.800003,25.250000
2015-08-27T11:21:17Z,51.634048,14.193587,136.300003,5.000000,225.100006,24.500000
2015-08-27T11:21:18Z,51.633908,14.193338,136.600006,3.000000,228.600006,24.000000
2015-08-27T11:21:19Z,51.633770,14.193070,136.800003,4.000000,229.199997,24.000000
2015-08-27T11:21:20Z,51.633640,14.192808,136.500000,5.000000,229.500000,24.000000
2015-08-27T11:21:21Z,51.633533,14.192519,136.800003,4.000000,234.399994,23.750000
2015-08-27T11:21:22Z,51.633400,14.192232,136.399994,5.000000,234.899994,23.500000
2015-08-27T11:21:23Z,51.633294,14.191958,135.699997,5.000000,235.199997,23.500000
2015-08-27T11:21:24Z,51.633191,14.191671,135.000000,5.000000,236.800003,23.250000
2015-08-27T11:21:25Z,51.633087,14.191383,135.500000,5.000000,237.800003,23.000000
2015-08-27T11:21:26Z,51.633004,14.191053,135.500000,5.000000,241.500000,23.500000
2015-08-27T11:21:27Z,51.632914,14.190731,136.100006,5.000000,242.800003,23.750000
2015-08-27T11:21:28Z,51.632838,14.190367,136.500000,5.000000,246.199997,24.250000
2015-08-27T11:21:29Z,51.632780,14.190017,136.699997,4.000000,248.699997,24.250000
2015-08-27T11:21:30Z,51.632708,14.189689,136.100006,5.000000,249.100006,24.250000
2015-08-27T11:21:31Z,51.632652,14.189376,136.000000,5.000000,250.399994,23.500000
2015-08-27T11:21:32Z,51.632627,14.189033,135.800003,10.000000,256.100006,23.500000
2015-08-27T11:21:33Z,51.632578,14.188706,135.300003,10.000000,256.100006,23.500000
2015-08-27T11:21:34Z,51.632537,14.188380,135.100006,11.000000,257.299988,23.250000
2015-08-27T11:21:35Z,51.632519,14.188040,135.100006,10.000000,261.500000,23.500000
2015-08-27T11:21:36Z,51.632491,14.187710,134.600006,10.000000,263.399994,23.500000
2015-08-27T11:21:37Z,51.632470,14.187371,134.399994,10.000000,264.299988,23.250000
2015-08-27T11:21:38Z,51.632468,14.187038,133.899994,10.000000,267.399994,22.750000
2015-08-27T11:21:39Z,51.632471,14.186709,135.000000,10.000000,268.899994,22.750000
2015-08-27T11:21:40Z,51.632485,14.186387,135.600006,10.000000,271.000000,22.000000
2015-08-27T11:21:41Z,51.632485,14.186090,135.000000,9.000000,272.700012,20.750000
2015-08-27T11:21:42Z,51.632493,14.185795,134.899994,10.000000,272.799988,20.500000
2015-08-27T11:21:43Z,51.632502,14.185512,134.600006,10.000000,273.399994,19.750000
2015-08-27T11:21:44Z,51.632519,14.185269,135.600006,10.000000,274.500000,18.250000
2015-08-27T11:21:45Z,51.632532,14.185036,135.100006,10.000000,273.600006,16.750000
2015-08-27T11:21:46Z,51.632547,14.184822,135.899994,9.000000,274.399994,15.250000
2015-08-27T11:21:47Z,51.632558,14.184614,135.699997,10.000000,274.399994,14.500000
2015-08-27T11:21:48Z,51.632570,14.184439,135.399994,10.000000,275.399994,13.000000
2015-08-27T11:21:49Z,51.632583,14.184259,135.300003,11.000000,275.299988,12.750000
2015-08-27T11:21:50Z,51.632582,14.184200,134.899994,9.000000,275.000000,8.250000
2015-08-27T11:21:51Z,51.632601,14.184128,135.199997,10.000000,283.700012,6.250000
2015-08-27T11:21:52Z,51.632618,14.184062,135.300003,10.000000,293.899994,4.750000
2015-08-27T11:21:53Z,51.632650,14.184019,135.000000,10.000000,316.399994,4.250000
2015-08-27T11:21:54Z,51.632709,14.183985,135.600006,10.000000,333.200012,5.500000
2015-08-27T11:21:55Z,51.632791,14.183988,135.000000,10.000000,356.700012,7.000000
2015-08-27T11:21:56Z,51.632866,14.183978,134.600006,10.000000,356.100006,7.500000
2015-08-27T11:21:57Z,51.632957,14.183983,134.699997,10.000000,359.500000,9.000000
2015-08-27T11:21:58Z,51.633063,14.183989,134.300003,10.000000,2.800000,10.250000
2015-08-27T11:21:59Z,51.633171,14.184019,134.199997,10.000000,7.300000,10.750000
2015-08-27T11:22:00Z,51.633266,14.184064,134.300003,10.000000,13.600000,11.250000
2015-08-27T11:22:01Z,51.633374,14.184136,134.000000,10.000000,18.299999,12.000000
2015-08-27T11:22:02Z,51.633491,14.184219,133.699997,11.000000,20.700001,12.250000
2015-08-27T11:22:03Z,51.633595,14.184300,133.899994,11.000000,23.000000,12.500000
2015-08-27T11:22:04Z,51.633716,14.184427,134.399994,12.000000,26.799999,13.000000
2015-08-27T11:22:05Z,51.633844,14.184662,134.600006,12.000000,39.099998,15.250000
2015-08-27T11:22:06Z,51.633953,14.184830,134.399994,11.000000,42.099998,16.000000
2015-08-27T11:22:07Z,51.634048,14.185032,134.199997,10.000000,48.299999,16.500000
2015-08-27T11:22:08Z,51.634154,14.185245,134.000000,10.000000,51.900002,17.500000
2015-08-27T11:22:09Z,51.634241,14.185480,134.399994,10.000000,57.299999,17.500000
2015-08-27T11:22:10Z,51.634314,14.185693,134.800003,10.000000,59.799999,17.500000
2015-08-27T11:22:11Z,51.634381,14.185947,134.300003,9.000000,65.500000,17.500000
2015-08-27T11:22:12Z,51.634450,14.186183,134.300003,10.000000,66.000000,17.250000
2015-08-27T11:22:13Z,51.634508,14.186417,134.199997,10.000000,67.400002,17.500000
2015-08-27T11:22:14Z,51.634554,14.186650,134.199997,10.000000,69.900002,17.000000
2015-08-27T11:22:15Z,51.634583,14.186916,134.199997,10.000000,75.099998,17.750000
2015-08-27T11:22:16Z,51.634621,14.187161,134.199997,10.000000,75.400002,17.500000
2015-08-27T11:22:17Z,51.634658,14.187407,134.300003,11.000000,76.000000,17.250000
2015-08-27T11:22:18Z,51.634662,14.187654,133.100006,11.000000,80.500000,17.250000
2015-08-27T11:22:19Z,51.634673,14.187903,133.000000,11.000000,82.199997,17.000000
2015-08-27T11:22:20Z,51.634687,14.188162,133.100006,11.000000,84.199997,17.000000
2015-08-27T11:22:21Z,51.634698,14.188363,133.100006,10.000000,85.800003,16.000000
2015-08-27T11:22:22Z,51.634704,14.188589,133.000000,10.000000,88.199997,16.000000
